"","date","Reference","Gear","Description","cpue_gper100m2","long_name","bay_segment","Longitude","Latitude"
"28983",2018-08-02,"TBM2018080601",20,"Grasses: Mixed",0.285714285714286,"Boca Ciega Bay","BCB",-82.743233,27.7496
"28984",2018-08-02,"TBM2018080601",20,"None",NA,"Boca Ciega Bay","BCB",-82.743233,27.7496
"28985",2018-08-02,"TBM2018080602",20,"Grasses: Mixed",1.92857142857143,"Boca Ciega Bay","BCB",-82.737316,27.739066
"28986",2018-08-02,"TBM2018080602",20,"Algae: Mixed",0.214285714285714,"Boca Ciega Bay","BCB",-82.737316,27.739066
"28987",2018-08-02,"TBM2018080603",20,"None",0,"Boca Ciega Bay","BCB",-82.738466,27.7288
"28988",2018-08-02,"TBM2018080606",20,"None",0,"Boca Ciega Bay","BCB",-82.735633,27.67555
"28989",2018-08-02,"TBM2018080606",20,"None",NA,"Boca Ciega Bay","BCB",-82.735633,27.67555
"28990",2018-08-02,"TBM2018080607",300,"Sea Urchins",1.21424716675661,"Boca Ciega Bay","BCB",-82.73465,27.67445
"28991",2018-08-02,"TBM2018080607",300,"Shell",0.809498111171074,"Boca Ciega Bay","BCB",-82.73465,27.67445
"28992",2018-08-02,"TBM2018080608",300,"None",0,"Boca Ciega Bay","BCB",-82.731816,27.64555
"28993",2018-08-02,"TBM2018080608",300,"None",NA,"Boca Ciega Bay","BCB",-82.731816,27.64555
"28994",2018-08-01,"TBM2018080904",160,"None",0,"Boca Ciega Bay","BCB",-82.716133,27.64775
"28995",2018-08-01,"TBM2018080904",160,"None",NA,"Boca Ciega Bay","BCB",-82.716133,27.64775
"28996",2018-08-01,"TBM2018080905",160,"None",0,"Boca Ciega Bay","BCB",-82.733533,27.632716
"28997",2018-08-01,"TBM2018080905",160,"None",NA,"Boca Ciega Bay","BCB",-82.733533,27.632716
"28998",2018-08-01,"TBM2018080906",20,"None",0,"Boca Ciega Bay","BCB",-82.731383,27.622733
"28999",2018-08-01,"TBM2018080906",20,"None",NA,"Boca Ciega Bay","BCB",-82.731383,27.622733
"29000",2018-09-13,"TBM2018090401",20,"Mangrove seeds/propogules",0.75,"Boca Ciega Bay","BCB",-82.691383,27.739766
"29001",2018-09-13,"TBM2018090401",20,"Sticks and branches",0.321428571428571,"Boca Ciega Bay","BCB",-82.691383,27.739766
"29002",2018-09-13,"TBM2018090402",20,"Oysters",0.357142857142857,"Boca Ciega Bay","BCB",-82.692683,27.742166
"29003",2018-09-13,"TBM2018090402",20,"Mangrove seeds/propogules",0.357142857142857,"Boca Ciega Bay","BCB",-82.692683,27.742166
"29004",2018-09-13,"TBM2018090404",300,"Algae: Filamentous green",0.0355043031215383,"Boca Ciega Bay","BCB",-82.7333,27.720316
"29005",2018-09-13,"TBM2018090404",300,"None",NA,"Boca Ciega Bay","BCB",-82.7333,27.720316
"29006",2018-09-13,"TBM2018090405",20,"Grasses: Mixed",0.357142857142857,"Boca Ciega Bay","BCB",-82.728483,27.716716
"29007",2018-09-13,"TBM2018090405",20,"None",NA,"Boca Ciega Bay","BCB",-82.728483,27.716716
"29008",2018-09-13,"TBM2018090408",300,"Sponges",1.27815491237538,"Boca Ciega Bay","BCB",-82.70285,27.679616
"29009",2018-09-13,"TBM2018090408",300,"Sand Dollars",0.142017212486153,"Boca Ciega Bay","BCB",-82.70285,27.679616
"29010",2018-09-14,"TBM2018090802",160,"Grasses: Mixed",1.94174757281553,"Boca Ciega Bay","BCB",-82.717566,27.651783
"29011",2018-09-14,"TBM2018090802",160,"Algae: Mixed",0.485436893203884,"Boca Ciega Bay","BCB",-82.717566,27.651783
"29012",2018-09-14,"TBM2018090803",160,"Algae: Mixed",0.728155339805825,"Boca Ciega Bay","BCB",-82.6969,27.641633
"29013",2018-09-14,"TBM2018090803",160,"Grasses: Mixed",0.485436893203884,"Boca Ciega Bay","BCB",-82.6969,27.641633
"29014",2018-09-14,"TBM2018090803",160,"None",NA,"Boca Ciega Bay","BCB",-82.6969,27.641633
"29015",2018-09-14,"TBM2018090804",20,"Grasses: Mixed",1.42857142857143,"Boca Ciega Bay","BCB",-82.725366,27.616433
"29016",2018-09-14,"TBM2018090805",20,"Grasses: Mixed",0.75,"Boca Ciega Bay","BCB",-82.710633,27.654133
"29017",2018-09-14,"TBM2018090805",20,"Mangrove seeds/propogules",0.321428571428571,"Boca Ciega Bay","BCB",-82.710633,27.654133
"29018",2018-09-14,"TBM2018090806",160,"Grasses: Mixed",0.145631067961165,"Boca Ciega Bay","BCB",-82.688366,27.662933
"29019",2018-09-14,"TBM2018090806",160,"Algae: Mixed",0.0970873786407767,"Boca Ciega Bay","BCB",-82.688366,27.662933
"29020",2018-09-14,"TBM2018090806",160,"None",NA,"Boca Ciega Bay","BCB",-82.688366,27.662933
"29021",2018-10-16,"TBM2018100504",160,"Nudibranch/Seahares",0.388349514563107,"Boca Ciega Bay","BCB",-82.736316,27.67285
"29022",2018-10-16,"TBM2018100504",160,"Algae: Mixed",0.0970873786407767,"Boca Ciega Bay","BCB",-82.736316,27.67285
"29023",2018-10-16,"TBM2018100504",160,"None",NA,"Boca Ciega Bay","BCB",-82.736316,27.67285
"29024",2018-10-15,"TBM2018100802",20,"Grasses: Mixed",1,"Boca Ciega Bay","BCB",-82.677933,27.690783
"29025",2018-10-15,"TBM2018100802",20,"Sponges",0.428571428571429,"Boca Ciega Bay","BCB",-82.677933,27.690783
"29026",2018-10-15,"TBM2018100802",20,"None",NA,"Boca Ciega Bay","BCB",-82.677933,27.690783
"29027",2018-10-15,"TBM2018100901",300,"Sponges",1.82137075013492,"Boca Ciega Bay","BCB",-82.709466,27.721083
"29028",2018-10-15,"TBM2018100901",300,"Mixed Invertebrates",0.202374527792768,"Boca Ciega Bay","BCB",-82.709466,27.721083
"29029",2018-10-15,"TBM2018100902",300,"Mud",1.21424716675661,"Boca Ciega Bay","BCB",-82.712916,27.693833
"29030",2018-10-15,"TBM2018100902",300,"Nudibranch/Seahares",0.404749055585537,"Boca Ciega Bay","BCB",-82.712916,27.693833
"29031",2018-10-15,"TBM2018100902",300,"Sponges",0.404749055585537,"Boca Ciega Bay","BCB",-82.712916,27.693833
"29032",2018-10-15,"TBM2018101706",20,"Grasses: Mixed",0.214285714285714,"Boca Ciega Bay","BCB",-82.721566,27.622033
"29033",2018-10-15,"TBM2018101706",20,"None",NA,"Boca Ciega Bay","BCB",-82.721566,27.622033
"29034",2018-11-13,"TBM2018110101",300,"Grasses: Mixed",0.0674581759309228,"Boca Ciega Bay","BCB",-82.70375,27.655216
"29035",2018-11-13,"TBM2018110107",160,"Grasses: Mixed",0.728155339805825,"Boca Ciega Bay","BCB",-82.714283,27.6427
"29036",2018-11-13,"TBM2018110107",160,"None",NA,"Boca Ciega Bay","BCB",-82.714283,27.6427
"29037",2018-11-07,"TBM2018110402",20,"Grasses: Mixed",0.0714285714285714,"Boca Ciega Bay","BCB",-82.700666,27.718583
"29038",2018-11-07,"TBM2018110402",20,"None",NA,"Boca Ciega Bay","BCB",-82.700666,27.718583
"29039",2018-11-07,"TBM2018110405",20,"Grasses: Mixed",0.0714285714285714,"Boca Ciega Bay","BCB",-82.688116,27.670966
"29040",2018-11-07,"TBM2018110405",20,"None",NA,"Boca Ciega Bay","BCB",-82.688116,27.670966
"29041",2018-11-07,"TBM2018110406",20,"Algae: Mixed",0.285714285714286,"Boca Ciega Bay","BCB",-82.693483,27.668766
"29042",2018-11-07,"TBM2018110406",20,"Grasses: Mixed",0.0714285714285714,"Boca Ciega Bay","BCB",-82.693483,27.668766
"29043",2018-11-07,"TBM2018110407",20,"Algae: Mixed",0.25,"Boca Ciega Bay","BCB",-82.732283,27.650566
"29044",2018-11-07,"TBM2018110407",20,"Grasses: Mixed",0.107142857142857,"Boca Ciega Bay","BCB",-82.732283,27.650566
"29045",2018-11-01,"TBM2018111201",160,"Algae: Mixed",0.485436893203883,"Boca Ciega Bay","BCB",-82.656366,27.7001
"29046",2018-11-01,"TBM2018111201",160,"None",NA,"Boca Ciega Bay","BCB",-82.656366,27.7001
"29047",2018-11-01,"TBM2018111207",20,"Grasses: Mixed",0.214285714285714,"Boca Ciega Bay","BCB",-82.658066,27.69995
"29048",2018-12-12,"TBM2018120901",300,"Acanthophora spp.",0.462570349240614,"Boca Ciega Bay","BCB",-82.6672,27.685933
"29049",2018-12-12,"TBM2018120901",300,"Grasses: Mixed",0.154190116413538,"Boca Ciega Bay","BCB",-82.6672,27.685933
"29050",2018-12-12,"TBM2018120901",300,"Sponges",0.077095058206769,"Boca Ciega Bay","BCB",-82.6672,27.685933
"29051",2018-12-12,"TBM2018120901",300,"Mixed Invertebrates",0.077095058206769,"Boca Ciega Bay","BCB",-82.6672,27.685933
"29052",2018-12-12,"TBM2018120905",20,"Algae: Mixed",1.71428571428571,"Boca Ciega Bay","BCB",-82.72105,27.655616
"29053",2018-12-12,"TBM2018120905",20,"Nudibranch/Seahares",0.428571428571429,"Boca Ciega Bay","BCB",-82.72105,27.655616
"29054",2018-12-12,"TBM2018120906",300,"Nudibranch/Seahares",0.42605163745846,"Boca Ciega Bay","BCB",-82.71795,27.650433
"29055",2018-12-12,"TBM2018120906",300,"Algae: Mixed",0.284034424972307,"Boca Ciega Bay","BCB",-82.71795,27.650433
"29056",2018-12-07,"TBM2018121002",20,"Nudibranch/Seahares",0.321428571428571,"Boca Ciega Bay","BCB",-82.733533,27.619966
"29057",2018-12-07,"TBM2018121002",20,"Ctenophores",0.0357142857142857,"Boca Ciega Bay","BCB",-82.733533,27.619966
"29058",2018-12-07,"TBM2018121003",20,"Nudibranch/Seahares",0.107142857142857,"Boca Ciega Bay","BCB",-82.735266,27.64365
"29059",2018-12-07,"TBM2018121003",20,"Grasses: Mixed",0.107142857142857,"Boca Ciega Bay","BCB",-82.735266,27.64365
"29060",2018-12-07,"TBM2018121004",160,"Detritus",0.29126213592233,"Boca Ciega Bay","BCB",-82.679716,27.685333
"29061",2018-12-07,"TBM2018121004",160,"Grasses: Mixed",0.0728155339805825,"Boca Ciega Bay","BCB",-82.679716,27.685333
"29062",2018-12-07,"TBM2018121004",160,"None",NA,"Boca Ciega Bay","BCB",-82.679716,27.685333
"29063",2018-12-07,"TBM2018121005",160,"None",0,"Boca Ciega Bay","BCB",-82.68505,27.7102
"29064",2018-12-07,"TBM2018121005",160,"None",NA,"Boca Ciega Bay","BCB",-82.68505,27.7102
"29065",2018-12-07,"TBM2018121006",20,"None",0,"Boca Ciega Bay","BCB",-82.6903,27.711816
"29066",2018-12-07,"TBM2018121006",20,"None",NA,"Boca Ciega Bay","BCB",-82.6903,27.711816
"29067",2019-01-10,"TBM2019010202",160,"None",0,"Boca Ciega Bay","BCB",-82.72545,27.616166
"29068",2019-01-10,"TBM2019010203",20,"Nudibranch/Seahares",0.357142857142857,"Boca Ciega Bay","BCB",-82.711166,27.64495
"29069",2019-01-10,"TBM2019010203",20,"None",NA,"Boca Ciega Bay","BCB",-82.711166,27.64495
"29070",2019-01-10,"TBM2019010204",20,"Algae: Mixed",0.321428571428571,"Boca Ciega Bay","BCB",-82.733366,27.650783
"29071",2019-01-10,"TBM2019010204",20,"Nudibranch/Seahares",0.0357142857142857,"Boca Ciega Bay","BCB",-82.733366,27.650783
"29072",2019-01-10,"TBM2019010205",20,"Nudibranch/Seahares",0.0714285714285714,"Boca Ciega Bay","BCB",-82.724466,27.6311
"29073",2019-01-10,"TBM2019010205",20,"None",NA,"Boca Ciega Bay","BCB",-82.724466,27.6311
"29074",2019-01-10,"TBM2019010206",20,"Algae: Mixed",0.357142857142857,"Boca Ciega Bay","BCB",-82.7313,27.624633
"29075",2019-01-10,"TBM2019010206",20,"Nudibranch/Seahares",0.357142857142857,"Boca Ciega Bay","BCB",-82.7313,27.624633
"29076",2019-01-10,"TBM2019010207",160,"None",0,"Boca Ciega Bay","BCB",-82.7335,27.621416
"29077",2019-01-10,"TBM2019010207",160,"None",NA,"Boca Ciega Bay","BCB",-82.7335,27.621416
"29078",2019-01-25,"TBM2019011101",300,"Algae: Mixed",1.41662169454938,"Boca Ciega Bay","BCB",-82.693283,27.707233
"29079",2019-01-25,"TBM2019011101",300,"Tunicates",0.607123583378306,"Boca Ciega Bay","BCB",-82.693283,27.707233
"29080",2019-01-28,"TBM2019011403",20,"Algae: Mixed",0.214285714285714,"Boca Ciega Bay","BCB",-82.700566,27.718383
"29081",2019-01-28,"TBM2019011403",20,"None",NA,"Boca Ciega Bay","BCB",-82.700566,27.718383
"29082",2019-01-29,"TBM2019011502",160,"Algae: Mixed",0.0776699029126214,"Boca Ciega Bay","BCB",-82.724,27.6335
"29083",2019-01-29,"TBM2019011502",160,"Nudibranch/Seahares",0.00970873786407767,"Boca Ciega Bay","BCB",-82.724,27.6335
"29084",2019-01-29,"TBM2019011502",160,"Halodule spp.",0.00970873786407767,"Boca Ciega Bay","BCB",-82.724,27.6335
"29085",2019-01-29,"TBM2019011503",160,"Algae: Mixed",0.058252427184466,"Boca Ciega Bay","BCB",-82.7161,27.684766
"29086",2019-01-29,"TBM2019011503",160,"Grasses: Mixed",0.0145631067961165,"Boca Ciega Bay","BCB",-82.7161,27.684766
"29087",2019-01-29,"TBM2019011503",160,"None",NA,"Boca Ciega Bay","BCB",-82.7161,27.684766
"29088",2019-01-29,"TBM2019011504",300,"Algae: Mixed",1.42017212486153,"Boca Ciega Bay","BCB",-82.733466,27.727616
"29089",2019-01-29,"TBM2019011504",300,"Mixed Invertebrates",0.85210327491692,"Boca Ciega Bay","BCB",-82.733466,27.727616
"29090",2019-01-29,"TBM2019011504",300,"Sponges",0.284034424972307,"Boca Ciega Bay","BCB",-82.733466,27.727616
"29091",2019-01-29,"TBM2019011504",300,"Man-made objects other than crab traps",0.284034424972307,"Boca Ciega Bay","BCB",-82.733466,27.727616
"29092",2019-02-01,"TBM2019021104",160,"None",0,"Boca Ciega Bay","BCB",-82.721033,27.66585
"29093",2019-02-01,"TBM2019021104",160,"None",NA,"Boca Ciega Bay","BCB",-82.721033,27.66585
"29094",2019-02-01,"TBM2019021105",160,"Algae: Mixed",0.00509708737864078,"Boca Ciega Bay","BCB",-82.733466,27.619916
"29095",2019-02-01,"TBM2019021105",160,"Ctenophores",0.00145631067961165,"Boca Ciega Bay","BCB",-82.733466,27.619916
"29096",2019-02-01,"TBM2019021105",160,"Gastropods",0.000728155339805825,"Boca Ciega Bay","BCB",-82.733466,27.619916
"29097",2019-02-07,"TBM2019021302",20,"Algae: Mixed",7.14285714285714,"Boca Ciega Bay","BCB",-82.720466,27.69915
"29098",2019-02-07,"TBM2019021302",20,"None",NA,"Boca Ciega Bay","BCB",-82.720466,27.69915
"29099",2019-02-07,"TBM2019021303",300,"Algae: Mixed",3.37290879654614,"Boca Ciega Bay","BCB",-82.716733,27.722416
"29100",2019-02-07,"TBM2019021303",300,"Sponges",1.12430293218205,"Boca Ciega Bay","BCB",-82.716733,27.722416
"29101",2019-02-07,"TBM2019021303",300,"Tunicates",0.562151466091024,"Boca Ciega Bay","BCB",-82.716733,27.722416
"29102",2019-02-07,"TBM2019021303",300,"Grasses: Mixed",0.562151466091024,"Boca Ciega Bay","BCB",-82.716733,27.722416
"29103",2019-02-07,"TBM2019021304",20,"Algae: Mixed",0.25,"Boca Ciega Bay","BCB",-82.698333,27.721183
"29104",2019-02-07,"TBM2019021304",20,"Grasses: Mixed",0.107142857142857,"Boca Ciega Bay","BCB",-82.698333,27.721183
"29105",2019-02-07,"TBM2019021304",20,"None",NA,"Boca Ciega Bay","BCB",-82.698333,27.721183
"29106",2019-02-07,"TBM2019021305",20,"None",0,"Boca Ciega Bay","BCB",-82.6902,27.71145
"29107",2019-02-07,"TBM2019021305",20,"None",NA,"Boca Ciega Bay","BCB",-82.6902,27.71145
"29108",2019-03-05,"TBM2019030303",300,"Gracilaria spp.",0.766892947425228,"Boca Ciega Bay","BCB",-82.698083,27.687616
"29109",2019-03-05,"TBM2019030303",300,"Sand Dollars",0.085210327491692,"Boca Ciega Bay","BCB",-82.698083,27.687616
"29110",2019-03-05,"TBM2019030304",20,"Gracilaria spp.",0.75,"Boca Ciega Bay","BCB",-82.679966,27.699366
"29111",2019-03-05,"TBM2019030304",20,"Syringodium spp.",0.321428571428571,"Boca Ciega Bay","BCB",-82.679966,27.699366
"29112",2019-03-05,"TBM2019030305",20,"Grasses: Mixed",0.142857142857143,"Boca Ciega Bay","BCB",-82.67425,27.705666
"29113",2019-03-07,"TBM2019030501",160,"Algae: Mixed",24.2694174757282,"Boca Ciega Bay","BCB",-82.697833,27.702766
"29114",2019-03-07,"TBM2019030501",160,"None",NA,"Boca Ciega Bay","BCB",-82.697833,27.702766
"29115",2019-03-07,"TBM2019030502",20,"None",0,"Boca Ciega Bay","BCB",-82.7214,27.7206
"29116",2019-03-07,"TBM2019030503",160,"Algae: Mixed",0.0485436893203883,"Boca Ciega Bay","BCB",-82.7151,27.696083
"29117",2019-03-07,"TBM2019030503",160,"None",NA,"Boca Ciega Bay","BCB",-82.7151,27.696083
"29118",2019-03-07,"TBM2019030504",160,"Algae: Mixed",24.2694174757282,"Boca Ciega Bay","BCB",-82.694883,27.668066
"29119",2019-03-07,"TBM2019030504",160,"None",NA,"Boca Ciega Bay","BCB",-82.694883,27.668066
"29120",2019-03-07,"TBM2019030505",20,"Algae: Mixed",2.14285714285714,"Boca Ciega Bay","BCB",-82.6971,27.6678
"29121",2019-03-07,"TBM2019030506",20,"Algae: Mixed",0.142857142857143,"Boca Ciega Bay","BCB",-82.713916,27.647583
"29122",2019-03-07,"TBM2019030506",20,"None",NA,"Boca Ciega Bay","BCB",-82.713916,27.647583
"29123",2019-04-03,"TBM2019040301",20,"Algae: Mixed",42.8571428571429,"Boca Ciega Bay","BCB",-82.7397,27.65415
"29124",2019-04-03,"TBM2019040303",160,"Algae: Mixed",0.145631067961165,"Boca Ciega Bay","BCB",-82.739383,27.673
"29125",2019-04-03,"TBM2019040304",160,"Algae: Mixed",0.364077669902913,"Boca Ciega Bay","BCB",-82.6775,27.688766
"29126",2019-04-03,"TBM2019040304",160,"None",NA,"Boca Ciega Bay","BCB",-82.6775,27.688766
"29127",2019-04-03,"TBM2019040305",160,"Grasses: Mixed",0.0606796116504854,"Boca Ciega Bay","BCB",-82.679116,27.671283
"29128",2019-04-03,"TBM2019040305",160,"Algae: Mixed",0.0606796116504854,"Boca Ciega Bay","BCB",-82.679116,27.671283
"29129",2019-04-03,"TBM2019040305",160,"None",NA,"Boca Ciega Bay","BCB",-82.679116,27.671283
"29130",2019-04-03,"TBM2019040306",20,"Algae: Mixed",0.214285714285714,"Boca Ciega Bay","BCB",-82.7259,27.61615
"29131",2019-04-03,"TBM2019040306",20,"Grasses: Mixed",0.142857142857143,"Boca Ciega Bay","BCB",-82.7259,27.61615
"29132",2019-04-03,"TBM2019040307",20,"Algae: Drift",0.5,"Boca Ciega Bay","BCB",-82.71145,27.646366
"29133",2019-04-03,"TBM2019040307",20,"Grasses: Mixed",0.214285714285714,"Boca Ciega Bay","BCB",-82.71145,27.646366
"29134",2019-04-05,"TBM2019040504",300,"Algae: Mixed",3.19538728093845,"Boca Ciega Bay","BCB",-82.670816,27.703133
"29135",2019-04-05,"TBM2019040504",300,"Tunicates",0.355043031215383,"Boca Ciega Bay","BCB",-82.670816,27.703133
"29136",2019-04-05,"TBM2019040505",300,"Algae: Mixed",2.42849433351322,"Boca Ciega Bay","BCB",-82.714933,27.6363
"29137",2019-04-05,"TBM2019040505",300,"Tunicates",0.269832703723691,"Boca Ciega Bay","BCB",-82.714933,27.6363
"29138",2019-04-05,"TBM2019040506",20,"Algae: Mixed",0.114285714285714,"Boca Ciega Bay","BCB",-82.696816,27.723666
"29139",2019-04-05,"TBM2019040506",20,"Grasses: Mixed",0.0285714285714286,"Boca Ciega Bay","BCB",-82.696816,27.723666
"29140",2019-04-05,"TBM2019040507",20,"Algae: Mixed",0.0714285714285714,"Boca Ciega Bay","BCB",-82.695283,27.724033
"29141",2019-04-05,"TBM2019040507",20,"Grasses: Mixed",0.0714285714285714,"Boca Ciega Bay","BCB",-82.695283,27.724033
"29142",2019-05-14,"TBM2019050401",20,"Algae: Mixed",0.0571428571428572,"Boca Ciega Bay","BCB",-82.69455,27.737183
"29143",2019-05-14,"TBM2019050401",20,"Grasses: Mixed",0.0142857142857143,"Boca Ciega Bay","BCB",-82.69455,27.737183
"29144",2019-05-14,"TBM2019050401",20,"None",NA,"Boca Ciega Bay","BCB",-82.69455,27.737183
"29145",2019-05-14,"TBM2019050402",20,"Algae: Mixed",0.192857142857143,"Boca Ciega Bay","BCB",-82.7319,27.709366
"29146",2019-05-14,"TBM2019050402",20,"Halodule spp.",0.0214285714285714,"Boca Ciega Bay","BCB",-82.7319,27.709366
"29147",2019-05-14,"TBM2019050403",160,"Algae: Mixed",0.242718446601942,"Boca Ciega Bay","BCB",-82.71405,27.697833
"29148",2019-05-14,"TBM2019050403",160,"None",NA,"Boca Ciega Bay","BCB",-82.71405,27.697833
"29149",2019-05-14,"TBM2019050404",20,"Algae: Mixed",0.964285714285714,"Boca Ciega Bay","BCB",-82.720216,27.66805
"29150",2019-05-14,"TBM2019050404",20,"Grasses: Mixed",0.107142857142857,"Boca Ciega Bay","BCB",-82.720216,27.66805
"29151",2019-05-14,"TBM2019050405",20,"Algae: Mixed",1.14285714285714,"Boca Ciega Bay","BCB",-82.739316,27.65855
"29152",2019-05-14,"TBM2019050405",20,"Grasses: Mixed",0.285714285714286,"Boca Ciega Bay","BCB",-82.739316,27.65855
"29153",2019-05-14,"TBM2019050406",20,"Grasses: Mixed",4,"Boca Ciega Bay","BCB",-82.722333,27.641233
"29154",2019-05-14,"TBM2019050406",20,"Algae: Mixed",1,"Boca Ciega Bay","BCB",-82.722333,27.641233
"29155",2019-05-14,"TBM2019050407",160,"Mud",7.28155339805825,"Boca Ciega Bay","BCB",-82.707016,27.62835
"29156",2019-05-14,"TBM2019050407",160,"Algae: Mixed",3.64077669902913,"Boca Ciega Bay","BCB",-82.707016,27.62835
"29157",2019-05-14,"TBM2019050407",160,"Grasses: Mixed",1.21359223300971,"Boca Ciega Bay","BCB",-82.707016,27.62835
"29158",2019-05-14,"TBM2019050408",160,"Algae: Mixed",12.1347087378641,"Boca Ciega Bay","BCB",-82.661683,27.701616
"29159",2019-05-14,"TBM2019050408",160,"Mixed Invertebrates",12.1347087378641,"Boca Ciega Bay","BCB",-82.661683,27.701616
"29160",2019-05-14,"TBM2019050408",160,"None",NA,"Boca Ciega Bay","BCB",-82.661683,27.701616
"29161",2019-05-03,"TBM2019050506",300,"Algae: Mixed",0.085210327491692,"Boca Ciega Bay","BCB",-82.6746,27.6946
"29162",2019-05-03,"TBM2019050506",300,"Mixed Invertebrates",0.063907745618769,"Boca Ciega Bay","BCB",-82.6746,27.6946
"29163",2019-05-03,"TBM2019050506",300,"Shell",0.063907745618769,"Boca Ciega Bay","BCB",-82.6746,27.6946
"29164",2019-06-03,"TBM2019060101",20,"Grasses: Mixed",0.178571428571429,"Boca Ciega Bay","BCB",-82.732383,27.723833
"29165",2019-06-03,"TBM2019060101",20,"Algae: Mixed",0.178571428571429,"Boca Ciega Bay","BCB",-82.732383,27.723833
"29166",2019-06-03,"TBM2019060102",20,"Grasses: Mixed",0.0714285714285714,"Boca Ciega Bay","BCB",-82.729333,27.676833
"29167",2019-06-03,"TBM2019060102",20,"Algae: Mixed",0.0714285714285714,"Boca Ciega Bay","BCB",-82.729333,27.676833
"29168",2019-06-03,"TBM2019060103",300,"Algae: Mixed",1.42852607853719,"Boca Ciega Bay","BCB",-82.73445,27.677483
"29169",2019-06-03,"TBM2019060103",300,"Bivalves: non-commercial bivalves",0.714263039268595,"Boca Ciega Bay","BCB",-82.73445,27.677483
"29170",2019-06-03,"TBM2019060103",300,"Sea Urchins",0.238087679756198,"Boca Ciega Bay","BCB",-82.73445,27.677483
"29171",2019-06-17,"TBM2019061204",160,"Algae: Mixed",0.0606796116504854,"Boca Ciega Bay","BCB",-82.689966,27.699666
"29172",2019-06-17,"TBM2019061204",160,"Grasses: Mixed",0.0606796116504854,"Boca Ciega Bay","BCB",-82.689966,27.699666
"29173",2019-06-17,"TBM2019061204",160,"None",NA,"Boca Ciega Bay","BCB",-82.689966,27.699666
"29174",2019-06-17,"TBM2019061205",160,"Grasses: Mixed",0.058252427184466,"Boca Ciega Bay","BCB",-82.711516,27.7057
"29175",2019-06-17,"TBM2019061205",160,"Algae: Mixed",0.0388349514563107,"Boca Ciega Bay","BCB",-82.711516,27.7057
"29176",2019-06-17,"TBM2019061206",20,"Grasses: Mixed",0.321428571428571,"Boca Ciega Bay","BCB",-82.716483,27.669033
"29177",2019-06-17,"TBM2019061206",20,"Algae: Mixed",0.0357142857142857,"Boca Ciega Bay","BCB",-82.716483,27.669033
"29178",2019-06-18,"TBM2019061406",20,"Algae: Mixed",0.214285714285714,"Boca Ciega Bay","BCB",-82.68685,27.667016
"29179",2019-06-18,"TBM2019061406",20,"None",NA,"Boca Ciega Bay","BCB",-82.68685,27.667016
"29180",2019-07-01,"TBM2019070307",300,"Grasses: Mixed",2.12493254182407,"Boca Ciega Bay","BCB",-82.718933,27.673866
"29181",2019-07-01,"TBM2019070307",300,"Mud",0.607123583378305,"Boca Ciega Bay","BCB",-82.718933,27.673866
"29182",2019-07-01,"TBM2019070307",300,"Algae: Mixed",0.303561791689153,"Boca Ciega Bay","BCB",-82.718933,27.673866
"29183",2019-07-11,"TBM2019071202",20,"Grasses: Mixed",0.171428571428571,"Boca Ciega Bay","BCB",-82.708916,27.7369
"29184",2019-07-11,"TBM2019071202",20,"Algae: Mixed",0.114285714285714,"Boca Ciega Bay","BCB",-82.708916,27.7369
"29185",2019-07-11,"TBM2019071203",20,"Grasses: Mixed",0.25,"Boca Ciega Bay","BCB",-82.729233,27.7428
"29186",2019-07-11,"TBM2019071203",20,"Leaf Litter",0.107142857142857,"Boca Ciega Bay","BCB",-82.729233,27.7428
"29187",2019-07-11,"TBM2019071208",300,"None",0,"Boca Ciega Bay","BCB",-82.704,27.689416
"29188",2019-07-11,"TBM2019071209",20,"Grasses: Mixed",0.714285714285714,"Boca Ciega Bay","BCB",-82.6677,27.703666
"29189",2019-07-11,"TBM2019071209",20,"None",NA,"Boca Ciega Bay","BCB",-82.6677,27.703666
"29190",2019-07-09,"TBM2019071502",160,"Algae: Mixed",0.0218446601941748,"Boca Ciega Bay","BCB",-82.7105,27.641233
"29191",2019-07-09,"TBM2019071502",160,"Grasses: Mixed",0.0218446601941748,"Boca Ciega Bay","BCB",-82.7105,27.641233
"29192",2019-07-09,"TBM2019071502",160,"Oysters",0.0145631067961165,"Boca Ciega Bay","BCB",-82.7105,27.641233
"29193",2019-07-09,"TBM2019071502",160,"Mangrove seeds/propogules",0.0145631067961165,"Boca Ciega Bay","BCB",-82.7105,27.641233
"29194",2019-07-09,"TBM2019071503",160,"Algae: Mixed",0.0728155339805825,"Boca Ciega Bay","BCB",-82.717283,27.65135
"29195",2019-07-09,"TBM2019071503",160,"Grasses: Mixed",0.0242718446601942,"Boca Ciega Bay","BCB",-82.717283,27.65135
"29196",2019-07-09,"TBM2019071503",160,"Tunicates",0.0242718446601942,"Boca Ciega Bay","BCB",-82.717283,27.65135
"29197",2019-07-09,"TBM2019071504",160,"Algae: Mixed",0.29126213592233,"Boca Ciega Bay","BCB",-82.715983,27.653033
"29198",2019-07-09,"TBM2019071504",160,"Grasses: Mixed",0.0728155339805825,"Boca Ciega Bay","BCB",-82.715983,27.653033
"29199",2019-07-09,"TBM2019071504",160,"None",NA,"Boca Ciega Bay","BCB",-82.715983,27.653033
"29200",2019-08-05,"TBM2019080302",160,"Algae: Mixed",3.08252427184466,"Boca Ciega Bay","BCB",-82.689666,27.70965
